,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
2459,MHK,"Mohawk Industries, Inc.",Consumer Goods,Home Furnishings & Fixtures,USA,9360000000,11.07,131.31,-1.08%,"595,698"
2460,MHN,"BlackRock MuniHoldings New York Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,402850000,-,12.94,0.23%,"44,420"
2461,MHO,"M/I Homes, Inc.",Industrial Goods,Residential Construction,USA,742510000,7.40,27.48,-0.65%,"199,752"
2462,MIC,Macquarie Infrastructure Corporation,Services,"Air Services, Other",USA,3560000000,52.18,41.69,-0.97%,"388,287"
2463,MICR,"Micron Solutions, Inc.",Healthcare,Medical Appliances & Equipment,USA,8260000,-,2.85,-1.80%,"1,589"
2467,MIN,MFS Intermediate Income Trust,Financial,Closed-End Fund - Debt,USA,442680000,-,3.76,0.27%,"171,585"
2470,MITT,"AG Mortgage Investment Trust, Inc.",Financial,REIT - Diversified,USA,544470000,-,16.93,-0.82%,"192,871"
2471,MIXT,MiX Telematics Limited,Technology,Technical & System Software,South Africa,393990000,29.74,17.16,2.20%,"113,542"
2472,MIY,"BlackRock MuniYield Michigan Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,399010000,49.41,13.49,0.45%,"55,085"
2474,MKC,"McCormick & Company, Incorporated",Consumer Goods,Processed & Packaged Goods,USA,20250000000,31.23,153.30,0.01%,"1,054,128"
2475,MKC-V,"McCormick & Company, Incorporated",Consumer Goods,Processed & Packaged Goods,USA,1450000000,30.87,152.30,-0.10%,892
2476,MKL,Markel Corporation,Financial,Property & Casualty Insurance,USA,13590000000,-,980.07,-0.04%,"80,233"
2477,MLI,"Mueller Industries, Inc.",Industrial Goods,Metal Fabrication,USA,1730000000,17.01,31.02,-3.30%,"401,882"
2478,MLM,"Martin Marietta Materials, Inc.",Industrial Goods,General Building Materials,USA,12670000000,27.58,204.98,-0.41%,"357,404"
2479,MLP,"Maui Land & Pineapple Company, Inc.",Financial,Real Estate Development,USA,222710000,448.46,11.66,0.52%,"2,814"
2488,MLR,"Miller Industries, Inc.",Consumer Goods,Auto Parts,USA,353210000,10.66,31.12,-1.52%,"62,891"
2489,MLSS,Milestone Scientific Inc.,Healthcare,Medical Instruments & Supplies,USA,15930000,-,0.39,8.56%,"948,911"
2491,MMC,"Marsh & McLennan Companies, Inc.",Financial,Insurance Brokers,USA,47320000000,28.86,92.69,-0.96%,"1,710,513"
2493,MMI,"Marcus & Millichap, Inc.",Financial,Real Estate Development,USA,1620000000,19.11,42.33,-0.89%,"180,041"
2496,MMM,3M Company,Industrial Goods,Diversified Machinery,USA,123090000000,23.06,211.96,-1.42%,"1,516,450"
2497,MMP,"Magellan Midstream Partners, L.P.",Basic Materials,Oil & Gas Pipelines,USA,14290000000,10.72,62.58,-0.14%,"1,051,592"
2498,MMS,"MAXIMUS, Inc.",Services,Business Services,USA,4500000000,20.59,70.29,-1.08%,"207,735"
2499,MMT,MFS Multimarket Income Trust,Financial,Closed-End Fund - Debt,USA,389890000,-,5.74,0.17%,"450,223"
2501,MMU,Western Asset Managed Municipals Fund Inc.,Financial,Closed-End Fund - Debt,USA,582670000,498.52,13.46,0.82%,"69,222"
2502,MN,"Manning & Napier, Inc.",Financial,Asset Management,USA,34220000,8.79,2.17,0.93%,"43,669"
2504,MNE,"BlackRock Muni New York Intermediate Duration Fund, Inc.",Financial,Closed-End Fund - Debt,USA,57800000,528.08,13.73,-0.87%,"8,998"
2505,MNI,The McClatchy Company,Services,Publishing - Newspapers,USA,32970000,-,4.20,-6.87%,"44,182"
2506,MNK,Mallinckrodt plc,Healthcare,Drugs - Generic,United Kingdom,1950000000,-,23.58,-1.13%,"1,076,725"
2507,MNP,Western Asset Municipal Partners Fund Inc.,Financial,Closed-End Fund - Debt,USA,139760000,-,14.38,-0.07%,"23,792"
2508,MNR,Monmouth Real Estate Investment Corporation,Financial,REIT - Industrial,USA,1230000000,-,13.40,-1.03%,"317,869"
2509,MO,"Altria Group, Inc.",Consumer Goods,Cigarettes,USA,103330000000,14.57,55.11,-0.31%,"6,045,660"
2511,MOD,Modine Manufacturing Company,Consumer Goods,Auto Parts,USA,776620000,8.72,15.33,-0.39%,"196,867"
2512,MODN,"Model N, Inc.",Technology,Application Software,USA,534400000,-,17.03,0.53%,"139,686"
2513,MOG-A,Moog Inc.,Industrial Goods,Aerospace/Defense Products & Services,USA,3020000000,22.42,88.14,-2.82%,"108,054"
2514,MOG-B,Moog Inc.,Industrial Goods,Aerospace/Defense Products & Services,USA,372670000,23.13,89.89,-0.13%,226
2515,MOGU,MOGU Inc.,Services,"Specialty Retail, Other",China,1360000000,-,12.77,-1.69%,"178,694"
2516,MOH,"Molina Healthcare, Inc.",Healthcare,Health Care Plans,USA,8990000000,13.85,145.60,-1.28%,"834,466"
2521,MOS,The Mosaic Company,Basic Materials,Agricultural Chemicals,USA,10500000000,22.60,27.44,-1.47%,"2,449,647"
2522,MOSC,Mosaic Acquisition Corp.,Conglomerates,Conglomerates,USA,347760000,82.62,10.08,0.20%,"4,009"
2524,MOV,"Movado Group, Inc.",Consumer Goods,"Recreational Goods, Other",USA,546490000,14.67,33.63,-2.47%,"134,344"
2525,MPA,BlackRock MuniYield Pennsylvania Quality Fund,Financial,Closed-End Fund - Debt,USA,181860000,54.70,13.62,0.29%,"5,865"
2526,MPC,Marathon Petroleum Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,42640000000,11.70,62.16,-1.89%,"6,047,181"
2527,MPLX,MPLX LP,Basic Materials,Oil & Gas Pipelines,USA,25850000000,14.19,32.60,-1.09%,"1,901,208"
2528,MPO,"Midstates Petroleum Company, Inc.",Basic Materials,Independent Oil & Gas,USA,207970000,5.47,10.43,-1.70%,"243,956"
2529,MPV,Barings Participation Investors,Financial,Closed-End Fund - Debt,USA,161310000,44.22,15.30,-0.68%,"14,821"
2530,MPW,"Medical Properties Trust, Inc.",Financial,REIT - Healthcare Facilities,USA,7020000000,6.69,18.50,-0.64%,"1,885,638"
2531,MPX,Marine Products Corporation,Consumer Goods,Recreational Vehicles,USA,442360000,16.15,13.32,-2.99%,"19,305"
2532,MQT,"BlackRock MuniYield Quality Fund II, Inc.",Financial,Closed-End Fund - Debt,USA,277690000,-,12.31,0.24%,"42,778"
2533,MQY,"BlackRock MuniYield Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,430890000,-,14.03,-0.07%,"33,178"
2534,MR,Montage Resources Corporation,Basic Materials,Oil & Gas Drilling & Exploration,China,497970000,15.57,13.98,-2.24%,"222,606"
2535,MRC,MRC Global Inc.,Basic Materials,Oil & Gas Equipment & Services,USA,1510000000,35.21,18.03,-1.53%,"1,424,889"
2536,MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - Major,USA,210360000000,34.72,80.80,-0.19%,"10,291,417"
2537,MRO,Marathon Oil Corporation,Basic Materials,Independent Oil & Gas,USA,14290000000,13.28,17.26,-1.93%,"8,182,579"
2539,MRT,"MedEquities Realty Trust, Inc.",Services,Restaurants,USA,341000000,61.97,10.72,-1.02%,"367,012"
2540,MS,Morgan Stanley,Financial,Investment Brokerage - National,USA,75680000000,9.14,44.26,-1.60%,"7,436,163"
2541,MSA,MSA Safety Incorporated,Services,Security & Protection Services,USA,3970000000,33.39,104.58,-1.90%,"84,021"
2542,MSB,Mesabi Trust,Financial,Diversified Investments,USA,408750000,9.30,31.06,0.45%,"90,622"
2543,MSC,Studio City International Holdings Limited,Services,Resorts & Casinos,Hong Kong,1330000000,-,17.30,1.59%,"1,091"
2544,MSCI,MSCI Inc.,Technology,Processing Systems & Products,USA,17880000000,38.05,211.89,0.42%,"520,121"
2545,MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",Financial,Closed-End Fund - Debt,USA,189860000,-,9.10,0.11%,"76,568"
2546,MSG,The Madison Square Garden Company,Services,Entertainment - Diversified,USA,7080000000,802.70,300.21,1.08%,"148,322"
2547,MSGN,MSG Networks Inc.,Services,Entertainment - Diversified,USA,1690000000,9.40,22.68,0.80%,"202,178"
2548,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,23150000000,27.36,140.78,0.11%,"756,792"
2549,MSL,"MidSouth Bancorp, Inc.",Financial,Regional - Southeast Banks,USA,197560000,-,12.12,-2.02%,"18,577"
2550,MSM,"MSC Industrial Direct Co., Inc.",Services,Industrial Equipment Wholesale,USA,4550000000,18.04,83.71,-2.50%,"595,923"
2551,MSN,Emerson Radio Corp.,Consumer Goods,Electronic Equipment,USA,27480000,-,1.27,0.59%,434
2552,MT,ArcelorMittal,Basic Materials,Steel & Iron,Luxembourg,22340000000,4.35,21.96,-2.23%,"4,029,614"
2553,MTB,M&T Bank Corporation,Financial,Regional - Northeast Banks,USA,22460000000,12.59,162.13,-1.18%,"520,081"
2554,MTD,Mettler-Toledo International Inc.,Healthcare,Medical Instruments & Supplies,USA,18040000000,36.58,733.99,-0.59%,"90,959"
2555,MTDR,Matador Resources Company,Basic Materials,Independent Oil & Gas,USA,2200000000,8.30,19.95,0.05%,"3,005,577"
2556,MTG,MGIC Investment Corporation,Financial,Property & Casualty Insurance,USA,4840000000,7.65,13.65,-3.40%,"3,111,965"
2557,MTH,Meritage Homes Corporation,Industrial Goods,Residential Construction,USA,1790000000,8.62,47.70,-1.18%,"464,816"
2558,MTL,Mechel PAO,Basic Materials,Steel & Iron,Russia,684530000,2.27,2.11,-0.47%,"18,912"
2559,MTN,"Vail Resorts, Inc.",Services,Resorts & Casinos,USA,8760000000,34.21,217.17,-0.36%,"242,803"
2560,MTNB,"Matinas BioPharma Holdings, Inc.",Healthcare,Biotechnology,USA,145970000,-,1.06,0.00%,"871,423"
2561,MTOR,"Meritor, Inc.",Consumer Goods,Auto Parts,USA,1830000000,7.97,22.25,-0.63%,"756,254"
2562,MTR,Mesa Royalty Trust,Financial,Diversified Investments,USA,23810000,10.20,12.77,4.94%,"9,671"
2563,MTRN,Materion Corporation,Basic Materials,Industrial Metals & Minerals,USA,1150000000,128.50,57.44,-1.46%,"78,084"
2565,MTW,"The Manitowoc Company, Inc.",Industrial Goods,Farm & Construction Machinery,USA,604030000,-,17.01,-2.30%,"317,880"
2566,MTX,Minerals Technologies Inc.,Basic Materials,Chemicals - Major Diversified,USA,2160000000,13.20,61.12,-2.04%,"97,406"
2567,MTZ,"MasTec, Inc.",Industrial Goods,Heavy Construction,USA,3740000000,15.97,49.58,-2.23%,"641,771"
2568,MUA,"BlackRock MuniAssets Fund, Inc.",Financial,Closed-End Fund - Debt,USA,534350000,44.04,14.84,0.27%,"53,868"
2570,MUC,"BlackRock MuniHoldings California Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,547790000,79.05,13.36,0.30%,"54,445"
2571,MUE,"BlackRock MuniHoldings Quality Fund II, Inc.",Financial,Closed-End Fund - Debt,USA,275430000,142.21,12.23,0.08%,"60,290"
2572,MUH,"BlackRock MuniHoldings Fund II, Inc.",Financial,Closed-End Fund - Debt,USA,168560000,-,14.87,0.20%,"28,047"
2573,MUI,"BlackRock Muni Intermediate Duration Fund, Inc.",Financial,Closed-End Fund - Debt,USA,530790000,-,13.86,0.80%,"87,283"
2574,MUJ,"BlackRock MuniHoldings New Jersey Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,412810000,30.35,13.69,0.53%,"81,978"
2576,MUR,Murphy Oil Corporation,Basic Materials,Independent Oil & Gas,USA,4780000000,17.80,28.50,-1.69%,"1,345,752"
2577,MUS,"BlackRock MuniHoldings Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,158190000,-,12.15,0.50%,"23,426"
2578,MUSA,Murphy USA Inc.,Services,"Specialty Retail, Other",USA,2680000000,12.57,81.71,0.13%,"324,481"
2579,MUX,McEwen Mining Inc.,Basic Materials,Gold,Canada,525970000,-,1.52,2.01%,"3,028,644"
2580,MVC,"MVC Capital, Inc.",Financial,Diversified Investments,USA,163600000,-,9.23,0.54%,"2,662"
2582,MVF,"BlackRock MuniVest Fund, Inc.",Financial,Asset Management,USA,588710000,74.43,9.08,-0.22%,"89,458"
2584,MVO,MV Oil Trust,Basic Materials,Independent Oil & Gas,USA,97900000,6.05,8.60,-0.06%,"45,057"
2585,MVT,"BlackRock MuniVest Fund II, Inc.",Financial,Closed-End Fund - Debt,USA,310270000,-,14.56,0.02%,"6,888"
2587,MWA,"Mueller Water Products, Inc.",Industrial Goods,Industrial Equipment & Components,USA,1610000000,45.29,10.28,-2.00%,"1,241,286"
2588,MX,MagnaChip Semiconductor Corporation,Technology,Semiconductor - Specialized,South Korea,284300000,-,8.21,-1.08%,"316,906"
2589,MXC,Mexco Energy Corporation,Basic Materials,Independent Oil & Gas,USA,10140000,36.88,5.20,-4.59%,"23,174"
2591,MXE,Mexico Equity & Income Fund Inc.,Financial,Asset Management,Mexico,77230000,-,11.20,0.27%,"6,705"
2592,MXF,"The Mexico Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,221330000,-,14.75,0.20%,"9,864"
2594,MXL,"MaxLinear, Inc.",Technology,Semiconductor - Integrated Circuits,USA,1840000000,-,26.50,-0.53%,"350,270"
2595,MYC,"Blackrock MuniYield California Fund, Inc.",Financial,Closed-End Fund - Debt,USA,286160000,52.81,13.36,-0.07%,"24,711"
2596,MYD,"BlackRock MuniYield Fund, Inc.",Financial,Closed-End Fund - Debt,USA,658820000,-,14.05,0.43%,"102,497"
2597,MYE,"Myers Industries, Inc.",Consumer Goods,Rubber & Plastics,USA,614490000,2482.86,17.38,-0.91%,"141,499"
2598,MYF,BlackRock MuniYield Investment Fund,Financial,Closed-End Fund - Debt,USA,194650000,64.59,14.21,-0.07%,"33,900"
2599,MYI,"BlackRock MuniYield Quality Fund III, Inc.",Financial,Closed-End Fund - Debt,USA,877100000,53.18,12.87,0.47%,"109,092"
2600,MYJ,"BlackRock MuniYield New Jersey Fund, Inc.",Financial,Closed-End Fund - Debt,USA,352470000,37.90,14.59,0.07%,"41,171"
2601,MYN,"BlackRock MuniYield New York Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,491670000,163.42,12.42,0.16%,"54,832"
2602,MYO,"Myomo, Inc.",Healthcare,Medical Appliances & Equipment,USA,20360000,-,1.20,-1.32%,"46,982"
2603,MYOV,Myovant Sciences Ltd.,Healthcare,Biotechnology,United Kingdom,1620000000,-,22.90,-3.05%,"93,092"
2605,MZA,"BlackRock MuniYield Arizona Fund, Inc.",Financial,Asset Management,USA,63510000,73.29,13.70,0.48%,"7,299"
2607,NAC,Nuveen California Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,2010000000,135.78,13.85,0.07%,"215,046"
2609,NAD,Nuveen Quality Municipal Income Fund,Financial,Diversified Investments,USA,2720000000,-,13.47,0.15%,"438,530"
2611,NAK,Northern Dynasty Minerals Ltd.,Basic Materials,Industrial Metals & Minerals,Canada,199330000,-,0.60,-2.35%,"803,357"
2612,NAN,Nuveen New York Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,419590000,328.78,13.48,-0.15%,"27,695"
2614,NAO,Nordic American Offshore Ltd.,Services,Shipping,Bermuda,20740000,-,3.20,2.24%,"49,328"
2615,NAT,Nordic American Tankers Limited,Services,Shipping,Bermuda,272670000,-,1.91,-1.04%,"1,444,014"
2616,NAV,Navistar International Corporation,Consumer Goods,Trucks & Other Vehicles,USA,3220000000,7.56,32.19,-2.78%,"350,117"
2617,NAVB,"Navidea Biopharmaceuticals, Inc",Healthcare,Biotechnology,USA,29630000,-,0.17,0.00%,"1,741,657"
2618,NAZ,Nuveen Arizona Quality Municipal Income Fund,Financial,Asset Management,USA,149980000,-,12.82,0.11%,"11,328"
2620,NBH,Neuberger Berman Intermediate Municipal Fund Inc.,Financial,Asset Management,USA,268110000,-,14.26,-0.14%,"40,891"
2621,NBHC,National Bank Holdings Corporation,Financial,Regional - Midwest Banks,USA,1040000000,17.26,33.69,-2.01%,"226,675"
2622,NBL,"Noble Energy, Inc.",Basic Materials,Independent Oil & Gas,USA,11760000000,-,24.50,-3.81%,"5,879,627"
2623,NBLX,Noble Midstream Partners LP,Basic Materials,Oil & Gas Pipelines,USA,1470000000,9.38,37.15,-2.62%,"135,263"
2624,NBO,"Neuberger Berman New York Municipal Fund, Inc.",Financial,Asset Management,USA,62250000,-,12.26,0.57%,"12,861"
2625,NBR,Nabors Industries Ltd.,Basic Materials,Oil & Gas Drilling & Exploration,Bermuda,1380000000,-,3.90,-1.02%,"8,209,572"
2626,NBW,Neuberger Berman California Intermediate Municipal Fund Inc.,Financial,Asset Management,USA,73110000,50.27,13.17,0.15%,784
2627,NBY,"NovaBay Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,15870000,-,1.03,-5.43%,"6,853"
2628,NC,"NACCO Industries, Inc.",Consumer Goods,Home Furnishings & Fixtures,USA,276880000,8.11,40.48,0.12%,"17,756"
2629,NCA,"Nuveen California Municipal Value Fund, Inc.",Financial,Closed-End Fund - Debt,USA,270800000,94.51,9.64,-0.41%,"14,192"
2630,NCB,Nuveen California Municipal Value Fund 2,Financial,Asset Management,USA,52560000,153.18,15.93,0.19%,"3,573"
2631,NCI,"Navigant Consulting, Inc.",Services,Management Services,USA,805190000,61.64,19.97,0.35%,"443,746"
2632,NCLH,Norwegian Cruise Line Holdings Ltd.,Services,Resorts & Casinos,USA,12080000000,13.09,55.88,-2.46%,"1,569,073"
2633,NCR,NCR Corporation,Technology,Information Technology Services,USA,3350000000,-,28.51,-1.69%,"281,084"
2634,NCS,"NCI Building Systems, Inc.",Industrial Goods,General Building Materials,USA,769460000,40.33,6.17,-5.66%,"538,004"
2635,NCV,AllianzGI Convertible & Income Fund,Financial,Closed-End Fund - Debt,USA,544030000,13.23,6.10,0.16%,"324,793"
2636,NCZ,AllianzGI Convertible & Income Fund II,Financial,Closed-End Fund - Debt,USA,401680000,13.02,5.34,0.75%,"301,914"
2638,NE,Noble Corporation plc,Basic Materials,Oil & Gas Drilling & Exploration,United Kingdom,744990000,-,3.03,2.02%,"4,119,049"
2639,NEA,Nuveen AMT-Free Quality Municipal Income Fund,Financial,Diversified Investments,USA,3480000000,-,13.24,0.30%,"488,035"
2640,NEE,"NextEra Energy, Inc.",Utilities,Electric Utilities,USA,90620000000,14.54,189.71,0.57%,"1,654,453"
2641,NEM,Newmont Mining Corporation,Basic Materials,Gold,USA,19490000000,59.80,36.60,-0.16%,"5,079,836"
2642,NEN,New England Realty Associates Limited Partnership,Financial,Real Estate Development,USA,180100000,54.84,61.26,-5.75%,"3,575"
2643,NEP,"NextEra Energy Partners, LP",Utilities,Diversified Utilities,USA,2660000000,21.96,47.40,0.17%,"173,322"
2644,NES,"Nuverra Environmental Solutions, Inc.",Industrial Goods,Waste Management,USA,140200000,-,9.01,5.26%,"5,658"
2645,NETS,Netshoes (Cayman) Limited,Services,"Specialty Retail, Other",Brazil,80850000,-,2.48,18.66%,"1,468,190"
2646,NEU,NewMarket Corporation,Basic Materials,Specialty Chemicals,USA,4800000000,21.70,430.39,-0.06%,"58,156"
2648,NEW,Puxin Limited,Services,Education & Training Services,China,762490000,-,9.18,8.90%,"283,854"
2649,NEWM,New Media Investment Group Inc.,Services,Publishing - Newspapers,USA,650560000,40.11,10.91,-0.64%,"365,806"
2650,NEWR,"New Relic, Inc.",Technology,Business Software & Services,USA,5570000000,-,96.62,0.49%,"900,485"
2651,NEXA,Nexa Resources S.A.,Basic Materials,Industrial Metals & Minerals,Luxembourg,1680000000,22.35,12.56,-0.32%,"63,302"
2652,NFC,New Frontier Corporation,Conglomerates,Conglomerates,USA,285200000,-,9.92,-0.12%,"1,208,784"
2653,NFG,National Fuel Gas Company,Basic Materials,Independent Oil & Gas,USA,5200000000,17.53,60.39,-0.41%,"282,866"
2654,NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",Financial,Closed-End Fund - Equity,USA,1150000000,11.05,12.18,-0.33%,"126,289"
2658,NG,NovaGold Resources Inc.,Basic Materials,Gold,Canada,1470000000,-,4.49,1.81%,"1,092,030"
2659,NGD,New Gold Inc.,Basic Materials,Gold,Canada,548610000,-,0.95,4.61%,"4,094,499"
2661,NGG,National Grid plc,Utilities,Gas Utilities,United Kingdom,37440000000,8.29,54.18,-0.50%,"526,038"
2662,NGL,NGL Energy Partners LP,Basic Materials,Oil & Gas Refining & Marketing,USA,1750000000,-,14.07,-0.78%,"661,977"
2663,NGS,"Natural Gas Services Group, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,231320000,555.63,17.78,-2.15%,"15,615"
2664,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Services,Grocery Stores,USA,268610000,28.84,12.43,1.72%,"156,299"
2665,NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals,USA,4730000000,28.71,112.67,-2.68%,"219,296"
2667,NHC,National HealthCare Corporation,Healthcare,Long-Term Care Facilities,USA,1100000000,18.44,73.08,-1.48%,"35,785"
2669,NHI,"National Health Investors, Inc.",Financial,REIT - Healthcare Facilities,USA,3300000000,21.09,77.34,0.00%,"249,048"
2670,NHS,Neuberger Berman High Yield Strategies Fund Inc.,Financial,Asset Management,USA,226280000,-,11.58,0.26%,"48,462"
2671,NI,NiSource Inc.,Utilities,Diversified Utilities,USA,10300000000,-,27.96,-0.18%,"1,776,065"
2675,NIM,Nuveen Select Maturities Municipal Fund,Financial,Closed-End Fund - Debt,USA,125330000,95.00,10.07,0.70%,"13,895"
2676,NINE,"Nine Energy Service, Inc.",Technology,Business Software & Services,China,687970000,-,23.25,-2.56%,"98,366"
2677,NIO,NIO Inc.,Consumer Goods,Auto Manufacturers - Major,USA,5340000000,-,5.08,-4.15%,"32,590,060"
2679,NJR,New Jersey Resources Corporation,Utilities,Gas Utilities,USA,4310000000,24.29,48.62,-0.63%,"264,836"
2680,NJV,Nuveen New Jersey Municipal Value Fund,Financial,Asset Management,USA,20410000,86.84,13.20,0.00%,"1,055"
2681,NKE,"NIKE, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,132450000000,33.48,84.28,-0.53%,"3,804,527"
2682,NKG,Nuveen Georgia Quality Municipal Income Fund,Financial,Asset Management,USA,124380000,-,11.96,-0.33%,"35,040"
2683,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,Financial,Asset Management,USA,670890000,177.85,14.05,0.36%,"63,568"
2684,NL,"NL Industries, Inc.",Services,Industrial Equipment Wholesale,USA,192940000,-,3.92,-0.76%,"37,661"
2686,NLS,"Nautilus, Inc.",Consumer Goods,Sporting Goods,USA,166390000,12.00,5.71,-1.89%,"176,302"
2687,NLSN,Nielsen Holdings plc,Technology,Information & Delivery Services,USA,9350000000,-,26.26,0.92%,"7,697,051"
